"id","ostracism_condition","self_other_condition","focus_condition","focus_value","outcome","cause_self","cause_other","stability_value","locus_value","stability","locus"
108,"excluded","other","group_yellow_own",NA,"10",NA,"Not a clue, far too many variables in close relationships!",NA,NA,NA,NA
109,"excluded","other","group_green_other",7,"1",NA,"they previously did something to upset their friend",NA,NA,NA,NA
109,"excluded","other","group_yellow_own",NA,"1",NA,"they previously did something to upset their friend",1,1,"stability_other1","locus_other1"
109,"excluded","other","group_yellow_own",NA,"1",NA,"they previously did something to upset their friend",3,4.5,"stability_other6","locus_other6"
109,"excluded","other","group_green_other",7,"2",NA,"they did not plan enough time",1,1,"stability_other1","locus_other1"
109,"excluded","other","group_green_other",7,"2",NA,"they did not plan enough time",3,4.5,"stability_other6","locus_other6"
109,"excluded","other","group_yellow_own",NA,"2",NA,"they did not plan enough time",NA,NA,NA,NA
109,"excluded","other","group_green_other",7,"3",NA,"they focused on something negative",NA,NA,NA,NA
109,"excluded","other","group_yellow_own",NA,"3",NA,"they focused on something negative",5,4,"stability_other7","locus_other7"
109,"excluded","other","group_yellow_own",NA,"3",NA,"they focused on something negative",5,5,"stability_other2","locus_other2"
109,"excluded","other","group_green_other",7,"4",NA,"they are in a bad mood",5,4,"stability_other7","locus_other7"
109,"excluded","other","group_green_other",7,"4",NA,"they are in a bad mood",5,5,"stability_other2","locus_other2"
109,"excluded","other","group_yellow_own",NA,"4",NA,"they are in a bad mood",NA,NA,NA,NA
109,"excluded","other","group_green_other",7,"5",NA,"they are self-centred",NA,NA,NA,NA
109,"excluded","other","group_yellow_own",NA,"5",NA,"they are self-centred",2,3,"stability_other8","locus_other8"
109,"excluded","other","group_yellow_own",NA,"5",NA,"they are self-centred",2,1.5,"stability_other3","locus_other3"
109,"excluded","other","group_green_other",7,"6",NA,"they did well on the interview",2,3,"stability_other8","locus_other8"
109,"excluded","other","group_green_other",7,"6",NA,"they did well on the interview",2,1.5,"stability_other3","locus_other3"
109,"excluded","other","group_yellow_own",NA,"6",NA,"they did well on the interview",NA,NA,NA,NA
109,"excluded","other","group_green_other",7,"7",NA,"they look nice today",NA,NA,NA,NA
109,"excluded","other","group_yellow_own",NA,"7",NA,"they look nice today",4,5,"stability_other9","locus_other9"
109,"excluded","other","group_yellow_own",NA,"7",NA,"they look nice today",1,1,"stability_other4","locus_other4"
109,"excluded","other","group_green_other",7,"8",NA,"they perform well at their job",4,5,"stability_other9","locus_other9"
109,"excluded","other","group_green_other",7,"8",NA,"they perform well at their job",1,1,"stability_other4","locus_other4"
109,"excluded","other","group_yellow_own",NA,"8",NA,"they perform well at their job",NA,NA,NA,NA
109,"excluded","other","group_green_other",7,"9",NA,"they completed the project well",NA,NA,NA,NA
109,"excluded","other","group_yellow_own",NA,"9",NA,"they completed the project well",2,3,"stability_other5","locus_other5"
109,"excluded","other","group_yellow_own",NA,"9",NA,"they completed the project well",3.5,5,"stability_other10","locus_other10"
109,"excluded","other","group_green_other",7,"10",NA,"they showed their partner appreciation",2,3,"stability_other5","locus_other5"
109,"excluded","other","group_green_other",7,"10",NA,"they showed their partner appreciation",3.5,5,"stability_other10","locus_other10"
109,"excluded","other","group_yellow_own",NA,"10",NA,"they showed their partner appreciation",NA,NA,NA,NA
110,"included","other","group_green_other",3,"1",NA,"they did something to upset them accidentally",NA,NA,NA,NA
110,"included","other","group_yellow_own",NA,"1",NA,"they did something to upset them accidentally",5,3,"stability_other1","locus_other1"
110,"included","other","group_yellow_own",NA,"1",NA,"they did something to upset them accidentally",2,1,"stability_other6","locus_other6"
110,"included","other","group_green_other",3,"2",NA,"too busy",5,3,"stability_other1","locus_other1"
110,"included","other","group_green_other",3,"2",NA,"too busy",2,1,"stability_other6","locus_other6"
110,"included","other","group_yellow_own",NA,"2",NA,"too busy",NA,NA,NA,NA
110,"included","other","group_green_other",3,"3",NA,"talk wasn't engaging",NA,NA,NA,NA
110,"included","other","group_yellow_own",NA,"3",NA,"talk wasn't engaging",3,2.5,"stability_other7","locus_other7"
110,"included","other","group_yellow_own",NA,"3",NA,"talk wasn't engaging",3.5,2,"stability_other2","locus_other2"
110,"included","other","group_green_other",3,"4",NA,"misunderstanding",3,2.5,"stability_other7","locus_other7"
110,"included","other","group_green_other",3,"4",NA,"misunderstanding",3.5,2,"stability_other2","locus_other2"
110,"included","other","group_yellow_own",NA,"4",NA,"misunderstanding",NA,NA,NA,NA
110,"included","other","group_green_other",3,"5",NA,"they are unable to help",NA,NA,NA,NA
110,"included","other","group_yellow_own",NA,"5",NA,"they are unable to help",2,2,"stability_other8","locus_other8"
110,"included","other","group_yellow_own",NA,"5",NA,"they are unable to help",4.5,3,"stability_other3","locus_other3"
110,"included","other","group_green_other",3,"6",NA,"deserved it, interviewed well",2,2,"stability_other8","locus_other8"
110,"included","other","group_green_other",3,"6",NA,"deserved it, interviewed well",4.5,3,"stability_other3","locus_other3"
110,"included","other","group_yellow_own",NA,"6",NA,"deserved it, interviewed well",NA,NA,NA,NA
110,"included","other","group_green_other",3,"7",NA,"they made an effort",NA,NA,NA,NA
110,"included","other","group_yellow_own",NA,"7",NA,"they made an effort",3.5,2,"stability_other9","locus_other9"
110,"included","other","group_yellow_own",NA,"7",NA,"they made an effort",5,3,"stability_other4","locus_other4"
110,"included","other","group_green_other",3,"8",NA,"they worked hard",3.5,2,"stability_other9","locus_other9"
110,"included","other","group_green_other",3,"8",NA,"they worked hard",5,3,"stability_other4","locus_other4"
110,"included","other","group_yellow_own",NA,"8",NA,"they worked hard",NA,NA,NA,NA
110,"included","other","group_green_other",3,"9",NA,"they worked hard",NA,NA,NA,NA
110,"included","other","group_yellow_own",NA,"9",NA,"they worked hard",0,0,"stability_other5","locus_other5"
110,"included","other","group_yellow_own",NA,"9",NA,"they worked hard",4,3,"stability_other10","locus_other10"
110,"included","other","group_green_other",3,"10",NA,"they deserved it",0,0,"stability_other5","locus_other5"
110,"included","other","group_green_other",3,"10",NA,"they deserved it",4,3,"stability_other10","locus_other10"
110,"included","other","group_yellow_own",NA,"10",NA,"they deserved it",NA,NA,NA,NA
111,"included","self","group_green_other",NA,"1","they have upset friend",NA,NA,NA,NA,NA
111,"included","self","group_yellow_own",5,"1","they have upset friend",NA,5,5,"stability_self1","locus_self1"
111,"included","self","group_yellow_own",5,"1","they have upset friend",NA,2,1,"stability_self6","locus_self6"
111,"included","self","group_green_other",NA,"2","they had unexpected circumstances",NA,5,5,"stability_self1","locus_self1"
111,"included","self","group_green_other",NA,"2","they had unexpected circumstances",NA,2,1,"stability_self6","locus_self6"
111,"included","self","group_yellow_own",5,"2","they had unexpected circumstances",NA,NA,NA,NA,NA
111,"included","self","group_green_other",NA,"3","the talk was bad",NA,NA,NA,NA,NA
111,"included","self","group_yellow_own",5,"3","the talk was bad",NA,5,3,"stability_self7","locus_self7"
111,"included","self","group_yellow_own",5,"3","the talk was bad",NA,5,1,"stability_self2","locus_self2"
111,"included","self","group_green_other",NA,"4","they did something wrong",NA,5,3,"stability_self7","locus_self7"
111,"included","self","group_green_other",NA,"4","they did something wrong",NA,5,1,"stability_self2","locus_self2"
111,"included","self","group_yellow_own",5,"4","they did something wrong",NA,NA,NA,NA,NA
111,"included","self","group_green_other",NA,"5","they are having  bad day",NA,NA,NA,NA,NA
111,"included","self","group_yellow_own",5,"5","they are having  bad day",NA,1,1,"stability_self8","locus_self8"
111,"included","self","group_yellow_own",5,"5","they are having  bad day",NA,5,1,"stability_self3","locus_self3"
111,"included","self","group_green_other",NA,"6","they did well at interview",NA,1,1,"stability_self8","locus_self8"
111,"included","self","group_green_other",NA,"6","they did well at interview",NA,5,1,"stability_self3","locus_self3"
111,"included","self","group_yellow_own",5,"6","they did well at interview",NA,NA,NA,NA,NA
111,"included","self","group_green_other",NA,"7","they look nice",NA,NA,NA,NA,NA
111,"included","self","group_yellow_own",5,"7","they look nice",NA,5,5,"stability_self9","locus_self9"
111,"included","self","group_yellow_own",5,"7","they look nice",NA,5,5,"stability_self4","locus_self4"
111,"included","self","group_green_other",NA,"8","they did good work",NA,5,5,"stability_self9","locus_self9"
111,"included","self","group_green_other",NA,"8","they did good work",NA,5,5,"stability_self4","locus_self4"
111,"included","self","group_yellow_own",5,"8","they did good work",NA,NA,NA,NA,NA
111,"included","self","group_green_other",NA,"9","they did something good",NA,NA,NA,NA,NA
111,"included","self","group_yellow_own",5,"9","they did something good",NA,5,3,"stability_self5","locus_self5"
111,"included","self","group_yellow_own",5,"9","they did something good",NA,4,4,"stability_self10","locus_self10"
111,"included","self","group_green_other",NA,"10","they are in love",NA,5,3,"stability_self5","locus_self5"
111,"included","self","group_green_other",NA,"10","they are in love",NA,4,4,"stability_self10","locus_self10"
111,"included","self","group_yellow_own",5,"10","they are in love",NA,NA,NA,NA,NA
112,"included","self","group_green_other",NA,"1","Only seen as a member of a certain group.",NA,NA,NA,NA,NA
112,"included","self","group_yellow_own",3,"1","Only seen as a member of a certain group.",NA,4,4,"stability_self1","locus_self1"
112,"included","self","group_yellow_own",3,"1","Only seen as a member of a certain group.",NA,1,1.5,"stability_self6","locus_self6"
112,"included","self","group_green_other",NA,"2","Too much work, worked too long on a particular project.",NA,4,4,"stability_self1","locus_self1"
112,"included","self","group_green_other",NA,"2","Too much work, worked too long on a particular project.",NA,1,1.5,"stability_self6","locus_self6"
112,"included","self","group_yellow_own",3,"2","Too much work, worked too long on a particular project.",NA,NA,NA,NA,NA
112,"included","self","group_green_other",NA,"3","May not have all the correct information, some people will always have a different opinion to another.",NA,NA,NA,NA,NA
